Portland,,,,,,,,
 Pseudo-Julian-Date,Date,Time,Temperature,Dewpoint,Relhum,Speed,Gust,Pressure
2459559.574,2021-12-10,13:46,42,37,82.3,0,M,1021.4
2459559.578,2021-12-10,13:53,42,37,82.3,4,M,1021.4
2459559.588,2021-12-10,14:07,42,37,82.3,4,M,1021.4
2459559.62,2021-12-10,14:53,42,37,82.3,3,M,1021.6
2459559.662,2021-12-10,15:53,42,37,82.3,0,M,1021.9
2459559.703,2021-12-10,16:53,42,37,82.3,5,M,1022.1
2459559.737,2021-12-10,17:41,43,38,82.3,6,M,1022.7
2459559.745,2021-12-10,17:53,43,38,82.3,3,M,1022.4
2459559.782,2021-12-10,18:46,44,38,79.3,7,M,1022.7
2459559.787,2021-12-10,18:53,44,38,79.3,8,M,1022.6
2459559.81,2021-12-10,19:27,45,38,76.3,13,M,1022.4
2459559.828,2021-12-10,19:53,46,39,76.4,11,M,1022
2459559.861,2021-12-10,20:40,46,39,76.4,8,M,1021.7
2459559.87,2021-12-10,20:53,46,40,79.4,10,M,1021.5
2459559.894,2021-12-10,21:27,47,40,76.5,10,M,1021.7
2459559.902,2021-12-10,21:39,47,39,73.5,10,M,1021.4
2459559.912,2021-12-10,21:53,47,40,76.5,8,M,1020.8
2459559.953,2021-12-10,22:53,47,40,76.5,10,M,1020.5
2459559.995,2021-12-10,23:53,47,39,73.5,7,14,1019.7
2459560.016,2021-12-11,0:23,47,39,73.5,16,20,1019.7
2459560.037,2021-12-11,0:53,47,39,73.5,15,23,1019.2
2459560.072,2021-12-11,1:44,47,38,70.7,13,22,1018.7
2459560.078,2021-12-11,1:53,48,38,68.1,10,19,1018.5
2459560.12,2021-12-11,2:53,47,38,70.7,8,M,1017.7
2459560.162,2021-12-11,3:53,48,37,65.5,12,22,1016.4
2459560.203,2021-12-11,4:53,49,36,60.6,9,17,1016.1
2459560.245,2021-12-11,5:53,49,35,58.3,16,21,1014.5
2459560.287,2021-12-11,6:53,50,35,56.1,15,23,1014
2459560.328,2021-12-11,7:53,50,35,56.1,15,22,1012.5
2459560.37,2021-12-11,8:53,49,37,63.1,13,24,1011.8
2459560.412,2021-12-11,9:53,47,39,73.5,8,M,1011.2
2459560.453,2021-12-11,10:53,47,39,73.5,10,19,1010.8
2459560.495,2021-12-11,11:53,46,39,76.4,8,19,1009.1
2459560.524,2021-12-11,12:34,46,39,76.4,17,26,1008.5
2459560.537,2021-12-11,12:53,46,39,76.4,14,23,1007.9
2459560.578,2021-12-11,13:53,46,40,79.4,13,22,1006.6
2459560.609,2021-12-11,14:37,47,41,79.5,14,30,1006.1
2459560.62,2021-12-11,14:53,47,41,79.5,14,24,1005.3
2459560.662,2021-12-11,15:53,48,41,76.6,21,31,1004.6
2459560.703,2021-12-11,16:53,48,41,76.6,21,33,1004.4
2459560.745,2021-12-11,17:53,48,42,79.6,20,30,1004.3
2459560.787,2021-12-11,18:53,49,42,76.7,21,33,1004.2
2459560.828,2021-12-11,19:53,49,43,79.7,24,35,1003.7
2459560.87,2021-12-11,20:53,49,43,79.7,18,30,1003.3
2459560.912,2021-12-11,21:53,49,44,82.8,15,M,1003
2459560.953,2021-12-11,22:53,50,44,79.7,12,M,1003
2459560.995,2021-12-11,23:53,49,43,79.7,9,M,1002.9
2459561.037,2021-12-12,0:53,48,43,82.7,9,M,1002.6
2459561.078,2021-12-12,1:53,49,44,82.8,7,M,1002.3
2459561.12,2021-12-12,2:53,47,41,79.5,11,20,1003
2459561.127,2021-12-12,3:03,47,41,79.5,10,M,1003.1
2459561.162,2021-12-12,3:53,46,40,79.4,3,M,1002.9
2459561.203,2021-12-12,4:53,46,40,79.4,4,M,1002.2
2459561.245,2021-12-12,5:53,45,40,82.5,3,M,1001.8
2459561.287,2021-12-12,6:53,46,42,85.8,4,M,1001.8
2459561.328,2021-12-12,7:53,46,41,82.6,6,M,1002.1
2459561.37,2021-12-12,8:53,45,38,76.3,7,M,1002.6
2459561.412,2021-12-12,9:53,44,39,82.4,5,M,1002.8
2459561.453,2021-12-12,10:53,44,39,82.4,0,M,1003.8
2459561.495,2021-12-12,11:53,43,38,82.3,3,M,1003.6
2459561.537,2021-12-12,12:53,43,39,85.6,3,M,1003.2
2459561.578,2021-12-12,13:53,43,38,82.3,5,M,1003.8
2459561.62,2021-12-12,14:53,42,37,82.3,5,M,1004.6
2459561.647,2021-12-12,15:32,42,37,82.3,4,M,1005.1
2459561.662,2021-12-12,15:53,42,37,82.3,7,M,1005
2459561.703,2021-12-12,16:53,43,37,79.2,6,M,1005.8
2459561.745,2021-12-12,17:53,44,37,76.2,7,M,1006.4
2459561.787,2021-12-12,18:53,44,37,76.2,11,18,1006.3
2459561.818,2021-12-12,19:38,44,37,76.2,9,18,1006.1
2459561.828,2021-12-12,19:53,44,37,76.2,13,20,1005.9
2459561.87,2021-12-12,20:53,45,38,76.3,8,M,1005.6
2459561.888,2021-12-12,21:18,46,38,73.4,4,M,1005.8
2459561.912,2021-12-12,21:53,46,38,73.4,8,M,1005.2
2459561.94,2021-12-12,22:33,46,37,70.6,8,M,1004.8
2459561.953,2021-12-12,22:53,47,37,68,8,M,1004.7
2459561.972,2021-12-12,23:19,46,37,70.6,6,M,1004.8
2459561.995,2021-12-12,23:53,44,38,79.3,8,M,1004.8
2459562.01,2021-12-13,0:15,43,38,82.3,4,M,1005.1
2459562.037,2021-12-13,0:53,42,37,82.3,4,M,1004.7
2459562.078,2021-12-13,1:53,43,38,82.3,5,M,1004.3
2459562.12,2021-12-13,2:53,43,38,82.3,5,M,1003.9
2459562.133,2021-12-13,3:12,43,38,82.3,8,M,1003.8
2459562.141,2021-12-13,3:23,43,38,82.3,9,M,1003.8
2459562.162,2021-12-13,3:53,43,38,82.3,6,M,1003.3
2459562.203,2021-12-13,4:53,41,36,82.2,6,M,1003.1
2459562.245,2021-12-13,5:53,42,38,85.6,8,M,1002.6
2459562.272,2021-12-13,6:31,42,37,82.3,9,M,1002.1
2459562.287,2021-12-13,6:53,42,37,82.3,7,M,1001.8
2459562.303,2021-12-13,7:16,42,38,85.6,10,M,1001.7
2459562.321,2021-12-13,7:42,43,38,82.3,9,M,1001.1
2459562.328,2021-12-13,7:53,43,38,82.3,9,M,1000.4
2459562.37,2021-12-13,8:53,43,38,82.3,9,M,998.8
2459562.401,2021-12-13,9:38,42,38,85.6,7,M,1000
2459562.412,2021-12-13,9:53,42,38,85.6,8,M,1000.6
2459562.453,2021-12-13,10:53,43,38,82.3,6,M,1000.7
2459562.469,2021-12-13,11:16,43,39,85.6,7,M,1001.1
2459562.495,2021-12-13,11:53,43,38,82.3,7,M,1000
2459562.514,2021-12-13,12:20,43,38,82.3,6,M,1000.4
2459562.537,2021-12-13,12:53,43,38,82.3,6,M,1000.3
2459562.553,2021-12-13,13:16,43,37,79.2,7,M,1000.4
2459562.578,2021-12-13,13:53,42,37,82.3,6,M,999.4
2459562.62,2021-12-13,14:53,42,36,79.1,7,M,998.7
2459562.662,2021-12-13,15:53,42,36,79.1,7,M,997.9
2459562.703,2021-12-13,16:53,41,37,85.5,6,M,997.3
2459562.745,2021-12-13,17:53,41,37,85.5,5,M,995.8
2459562.787,2021-12-13,18:53,42,38,85.6,3,M,995
2459562.823,2021-12-13,19:45,42,38,85.6,5,M,995.3
2459562.828,2021-12-13,19:53,42,38,85.6,3,M,995.2
2459562.838,2021-12-13,20:06,42,38,85.6,0,M,995.3
2459562.865,2021-12-13,20:45,43,38,82.3,7,M,994.6
2459562.87,2021-12-13,20:53,43,38,82.3,7,M,994.8
2459562.912,2021-12-13,21:53,43,37,79.2,10,M,995.3
2459562.953,2021-12-13,22:53,44,37,76.2,8,M,996.3
2459562.995,2021-12-13,23:53,43,38,82.3,11,M,996.9
2459563.037,2021-12-14,0:53,43,37,79.2,12,19,998
2459563.054,2021-12-14,1:18,43,37,79.2,13,24,998.4
2459563.078,2021-12-14,1:53,43,36,76.1,10,M,998.4
2459563.108,2021-12-14,2:35,41,36,82.2,13,22,999.4
2459563.12,2021-12-14,2:53,41,36,82.2,11,20,999.8
2459563.153,2021-12-14,3:40,41,35,79,8,M,1000.4
2459563.162,2021-12-14,3:53,40,35,82.1,8,M,1000.7
2459563.169,2021-12-14,4:04,40,35,82.1,8,M,1001.1
2459563.203,2021-12-14,4:53,40,35,82.1,3,M,1001.9
2459563.245,2021-12-14,5:53,39,34,82.1,5,M,1002.7
2459563.282,2021-12-14,6:46,40,35,82.1,7,M,1003.8
2459563.287,2021-12-14,6:53,40,35,82.1,5,M,1003.6
2459563.328,2021-12-14,7:53,35,32,88.7,3,M,1004.7
2459563.359,2021-12-14,8:37,36,33,88.7,3,M,1005.1
2459563.37,2021-12-14,8:53,36,33,88.7,0,M,1005.5
2459563.381,2021-12-14,9:09,36,33,88.7,0,M,1005.8
2459563.412,2021-12-14,9:53,38,34,85.3,0,M,1005.9
2459563.453,2021-12-14,10:53,37,33,85.3,7,M,1007.3
2459563.461,2021-12-14,11:04,38,32,78.7,0,M,1007.5
2459563.49,2021-12-14,11:46,37,32,81.9,4,M,1007.5
2459563.495,2021-12-14,11:53,37,32,81.9,3,M,1007.4
2459563.518,2021-12-14,12:26,37,32,81.9,5,M,1007.9
2459563.537,2021-12-14,12:53,36,32,85.2,0,M,1008
2459563.578,2021-12-14,13:53,37,32,81.9,5,M,1008.6
2459563.62,2021-12-14,14:53,37,32,81.9,3,M,1008.9
2459563.644,2021-12-14,15:28,37,32,81.9,3,M,1009.5
2459563.662,2021-12-14,15:53,35,31,85.2,6,M,1009.7
2459563.703,2021-12-14,16:53,37,33,85.3,5,M,1010.6
2459563.745,2021-12-14,17:53,39,33,78.8,4,M,1011.5
2459563.753,2021-12-14,18:04,39,33,78.8,5,M,1011.9
2459563.784,2021-12-14,18:49,41,34,75.9,6,M,1011.6
2459563.787,2021-12-14,18:53,41,34,75.9,6,M,1011.6
2459563.828,2021-12-14,19:53,43,34,70.3,8,M,1011.6
2459563.87,2021-12-14,20:53,44,34,67.6,8,M,1011.2
2459563.912,2021-12-14,21:53,45,33,62.5,7,M,1011.2
2459563.953,2021-12-14,22:53,44,32,62.4,8,M,1011.3
2459563.995,2021-12-14,23:53,44,32,62.4,6,M,1012
2459564.037,2021-12-15,0:53,42,31,64.7,3,M,1012.4
2459564.078,2021-12-15,1:53,40,32,72.8,5,M,1012.4
2459564.12,2021-12-15,2:53,39,32,75.7,5,M,1012.3
2459564.162,2021-12-15,3:53,40,33,75.8,5,M,1012.4
2459564.203,2021-12-15,4:53,39,33,78.8,4,M,1012.6
2459564.245,2021-12-15,5:53,40,33,75.8,6,M,1012.5
2459564.287,2021-12-15,6:53,40,31,69.9,6,M,1012.5
2459564.328,2021-12-15,7:53,39,32,75.7,6,M,1012.2
2459564.37,2021-12-15,8:53,40,31,69.9,6,M,1011.8
2459564.412,2021-12-15,9:53,40,31,69.9,10,M,1011.2
2459564.453,2021-12-15,10:53,40,31,69.9,9,M,1011.1
2459564.495,2021-12-15,11:53,41,32,70,11,M,1010.3
2459564.537,2021-12-15,12:53,41,33,72.9,12,M,1009.8
2459564.578,2021-12-15,13:53,41,32,70,12,M,1009.3
2459564.62,2021-12-15,14:53,42,31,64.7,11,M,1008.8
2459564.662,2021-12-15,15:53,42,30,62.1,10,M,1008.6
2459564.693,2021-12-15,16:38,41,31,67.3,11,M,1008.2
2459564.703,2021-12-15,16:53,41,32,70,10,M,1008.1
2459564.745,2021-12-15,17:53,39,33,78.8,15,20,1007.7
2459564.759,2021-12-15,18:13,38,33,82,13,M,1007.9
2459564.787,2021-12-15,18:53,39,34,82.1,13,21,1006.8
2459564.828,2021-12-15,19:53,39,34,82.1,15,23,1005.8
2459564.87,2021-12-15,20:53,39,34,82.1,16,22,1005.2
2459564.912,2021-12-15,21:53,40,34,78.9,13,M,1004.6
2459564.953,2021-12-15,22:53,39,34,82.1,14,20,1005.1
2459564.96,2021-12-15,23:02,39,34,82.1,12,M,1005.1
2459564.995,2021-12-15,23:53,39,34,82.1,10,18,1005.3
2459565.037,2021-12-16,0:53,39,34,82.1,9,M,1005.7
2459565.078,2021-12-16,1:53,39,34,82.1,13,M,1006.2
2459565.12,2021-12-16,2:53,39,35,85.4,13,M,1006.9
2459565.162,2021-12-16,3:53,39,35,85.4,11,M,1007.4
2459565.203,2021-12-16,4:53,39,35,85.4,9,M,1007.9
2459565.245,2021-12-16,5:53,39,35,85.4,9,M,1008.6
2459565.287,2021-12-16,6:53,39,35,85.4,7,M,1009.5
2459565.328,2021-12-16,7:53,39,35,85.4,9,M,1010
2459565.37,2021-12-16,8:53,39,35,85.4,10,M,1010.6
2459565.412,2021-12-16,9:53,39,35,85.4,5,M,1010.8
2459565.453,2021-12-16,10:53,39,35,85.4,4,M,1011.6
2459565.495,2021-12-16,11:53,40,35,82.1,4,M,1011.9
2459565.537,2021-12-16,12:53,40,35,82.1,3,M,1012.4
2459565.578,2021-12-16,13:53,40,35,82.1,5,M,1013
2459565.585,2021-12-16,14:03,40,35,82.1,6,M,1013.3
2459565.62,2021-12-16,14:53,40,35,82.1,4,M,1013.7
2459565.662,2021-12-16,15:53,39,36,88.9,3,M,1014.7
2459565.703,2021-12-16,16:53,40,36,85.5,5,M,1015.7
2459565.717,2021-12-16,17:13,40,37,88.9,3,M,1016.3
2459565.737,2021-12-16,17:41,40,37,88.9,5,M,1016.6
2459565.745,2021-12-16,17:53,40,37,88.9,3,M,1016.7
2459565.787,2021-12-16,18:53,42,39,89,0,M,1017.1
2459565.81,2021-12-16,19:27,42,39,89,0,M,1017.3
2459565.828,2021-12-16,19:53,43,39,85.6,5,M,1017.2
2459565.841,2021-12-16,20:11,44,40,85.7,0,M,1017.3
2459565.87,2021-12-16,20:53,44,39,82.4,5,M,1017.4
2459565.884,2021-12-16,21:13,44,39,82.4,3,M,1017.6
2459565.912,2021-12-16,21:53,45,40,82.5,0,M,1017.8
2459565.953,2021-12-16,22:53,46,40,79.4,0,M,1018.1
2459565.985,2021-12-16,23:38,47,40,76.5,4,M,1018.7
2459565.995,2021-12-16,23:53,47,40,76.5,4,M,1018.5
2459566.037,2021-12-17,0:53,45,39,79.3,5,M,1019
2459566.078,2021-12-17,1:53,45,39,79.3,3,M,1019.6
2459566.12,2021-12-17,2:53,45,39,79.3,0,M,1020.4
2459566.162,2021-12-17,3:53,44,39,82.4,0,M,1021.2
2459566.203,2021-12-17,4:53,45,39,79.3,3,M,1021.9
2459566.245,2021-12-17,5:53,44,39,82.4,0,M,1022.9
2459566.287,2021-12-17,6:53,41,37,85.5,0,M,1023.5
2459566.328,2021-12-17,7:53,40,36,85.5,0,M,1023.8
2459566.37,2021-12-17,8:53,39,37,92.4,5,M,1024.6
2459566.412,2021-12-17,9:53,38,36,92.4,0,M,1024.9
2459566.424,2021-12-17,10:11,38,35,88.8,0,M,1025.1
2459566.435,2021-12-17,10:26,36,35,96.1,0,M,1025.5
2459566.443,2021-12-17,10:38,35,33,92.3,3,M,1025.5
2459566.452,2021-12-17,10:51,36,34,92.3,0,M,1025.5
2459566.453,2021-12-17,10:53,36,34,92.3,0,M,1025.4
2459566.475,2021-12-17,11:24,38,36,92.4,4,M,1025.8
2459566.48,2021-12-17,11:31,38,36,92.4,5,M,1026.1
2459566.495,2021-12-17,11:53,37,35,92.4,6,M,1026.2
2459566.53,2021-12-17,12:43,36,35,96.1,5,M,1026.5
2459566.537,2021-12-17,12:53,37,35,92.4,4,M,1026.7
2459566.565,2021-12-17,13:33,36,35,96.1,3,M,1026.5
2459566.578,2021-12-17,13:53,37,35,92.4,4,M,1026.6
2459566.62,2021-12-17,14:53,37,35,92.4,4,M,1027.5
2459566.662,2021-12-17,15:53,38,36,92.4,0,M,1027.3
2459566.701,2021-12-17,16:50,37,36,96.1,3,M,1027.5
2459566.703,2021-12-17,16:53,38,36,92.4,3,M,1027.6
2459566.708,2021-12-17,17:00,38,36,92.4,3,M,1027.8
2459566.745,2021-12-17,17:53,39,37,92.4,0,M,1028
2459566.756,2021-12-17,18:08,40,38,92.5,3,M,1028.2
2459566.758,2021-12-17,18:11,40,38,92.5,0,M,1028.2
2459566.77,2021-12-17,18:29,40,38,92.5,3,M,1028.2
2459566.774,2021-12-17,18:35,40,38,92.5,0,M,1028.2
2459566.787,2021-12-17,18:53,41,39,92.5,0,M,1027.9
2459566.817,2021-12-17,19:37,42,38,85.6,0,M,1027.5
2459566.828,2021-12-17,19:53,43,38,82.3,3,M,1027.3
2459566.87,2021-12-17,20:53,44,36,73.2,7,M,1026.7
2459566.912,2021-12-17,21:53,45,36,70.5,8,M,1026.1
2459566.928,2021-12-17,22:16,46,36,67.9,7,M,1026.5
2459566.953,2021-12-17,22:53,45,35,67.8,7,M,1025.9
2459566.99,2021-12-17,23:45,44,34,67.6,6,M,1026.5
2459566.995,2021-12-17,23:53,44,34,67.6,7,M,1026.2
2459567.022,2021-12-18,0:32,43,33,67.5,7,M,1026.5
2459567.037,2021-12-18,0:53,43,33,67.5,7,M,1026.1
2459567.078,2021-12-18,1:53,42,33,70.2,9,M,1025.9
2459567.12,2021-12-18,2:53,42,33,70.2,6,M,1025.3
2459567.162,2021-12-18,3:53,42,32,67.4,9,M,1025.4
2459567.203,2021-12-18,4:53,41,33,72.9,10,M,1025
2459567.245,2021-12-18,5:53,41,34,75.9,8,M,1024.5
2459567.272,2021-12-18,6:32,40,34,78.9,11,M,1024.1
2459567.287,2021-12-18,6:53,40,34,78.9,11,M,1024.2
2459567.315,2021-12-18,7:33,39,34,82.1,11,M,1024.1
2459567.328,2021-12-18,7:53,39,34,82.1,11,M,1023.8
2459567.37,2021-12-18,8:53,39,33,78.8,11,M,1022.8
2459567.412,2021-12-18,9:53,39,34,82.1,10,M,1022.3
2459567.453,2021-12-18,10:53,40,33,75.8,12,M,1021.8
2459567.495,2021-12-18,11:53,40,34,78.9,10,M,1021.3
2459567.537,2021-12-18,12:53,40,34,78.9,10,M,1020.9
2459567.578,2021-12-18,13:53,41,35,79,9,M,1019.9
2459567.62,2021-12-18,14:53,41,35,79,9,M,1019.5
2459567.662,2021-12-18,15:53,40,35,82.1,9,M,1018.5
2459567.703,2021-12-18,16:53,42,36,79.1,6,M,1018.2
2459567.71,2021-12-18,17:02,42,36,79.1,7,M,1018
2459567.745,2021-12-18,17:53,50,39,65.7,11,21,1017.1
2459567.787,2021-12-18,18:53,50,40,68.3,15,21,1016.3
2459567.828,2021-12-18,19:53,51,41,68.5,14,23,1015.3
2459567.87,2021-12-18,20:53,52,42,68.6,13,26,1013.7
2459567.912,2021-12-18,21:53,53,42,66.1,11,M,1012.3
2459567.942,2021-12-18,22:36,53,43,68.7,14,30,1011.9
2459567.953,2021-12-18,22:53,53,43,68.7,14,22,1011.4
2459567.965,2021-12-18,23:10,53,43,68.7,15,22,1011.2
2459567.995,2021-12-18,23:53,52,44,74,10,M,1011.5
2459568.02,2021-12-19,0:29,51,45,79.8,11,19,1011.9
2459568.037,2021-12-19,0:53,47,43,85.9,9,18,1012.5
2459568.078,2021-12-19,1:53,44,40,85.7,7,M,1013.2
2459568.092,2021-12-19,2:13,44,40,85.7,7,M,1013.2
2459568.113,2021-12-19,2:42,43,39,85.6,7,M,1013.2
2459568.12,2021-12-19,2:53,43,39,85.6,8,15,1013.4
2459568.162,2021-12-19,3:53,41,37,85.5,5,M,1013.9
2459568.19,2021-12-19,4:33,41,38,89,4,M,1014.3
2459568.203,2021-12-19,4:53,41,38,89,0,M,1014.4
2459568.215,2021-12-19,5:09,41,38,89,3,M,1014.6
2459568.224,2021-12-19,5:22,41,38,89,0,M,1014.6
2459568.245,2021-12-19,5:53,41,36,82.2,3,M,1015
2459568.25,2021-12-19,6:00,40,36,85.5,6,M,1015.3
2459568.287,2021-12-19,6:53,35,32,88.7,4,M,1015.6
2459568.301,2021-12-19,7:13,34,31,88.6,3,M,1016
2459568.308,2021-12-19,7:24,34,31,88.6,3,M,1016.3
2459568.317,2021-12-19,7:36,34,31,88.6,4,M,1016
2459568.323,2021-12-19,7:45,34,31,88.6,3,M,1015.6
2459568.328,2021-12-19,7:53,34,31,88.6,3,M,1015.5
2459568.341,2021-12-19,8:11,34,31,88.6,4,M,1015.6
2459568.347,2021-12-19,8:20,34,31,88.6,4,M,1015.6
2459568.356,2021-12-19,8:32,34,31,88.6,3,M,1015.6
2459568.368,2021-12-19,8:50,34,32,92.3,0,M,1016
2459568.37,2021-12-19,8:53,34,32,92.3,0,M,1015.6
2459568.379,2021-12-19,9:06,34,31,88.6,0,M,1015.6
2459568.412,2021-12-19,9:53,34,32,92.3,0,M,1014.9
2459568.419,2021-12-19,10:03,34,32,92.3,0,M,1015.3
2459568.438,2021-12-19,10:30,34,32,92.3,0,M,1015.3
2459568.453,2021-12-19,10:53,34,32,92.3,0,M,1015
2459568.495,2021-12-19,11:53,34,33,96.1,0,M,1014.6
2459568.529,2021-12-19,12:42,35,32,88.7,0,M,1014.6
2459568.537,2021-12-19,12:53,36,33,88.7,0,M,1014.4
2459568.549,2021-12-19,13:11,36,32,85.2,3,M,1014.3
2459568.578,2021-12-19,13:53,36,32,85.2,5,M,1014.5
2459568.596,2021-12-19,14:18,36,33,88.7,3,M,1014.6
2459568.62,2021-12-19,14:53,35,33,92.3,4,M,1014.3
2459568.644,2021-12-19,15:28,36,34,92.3,3,M,1014.3
2459568.653,2021-12-19,15:40,36,33,88.7,0,M,1014
2459568.662,2021-12-19,15:53,36,33,88.7,3,M,1014
2459568.681,2021-12-19,16:21,36,33,88.7,4,M,1014.3
2459568.683,2021-12-19,16:23,36,33,88.7,3,M,1014.3
2459568.703,2021-12-19,16:53,36,33,88.7,5,M,1014.2
2459568.731,2021-12-19,17:32,37,34,88.8,0,M,1014.6
2459568.737,2021-12-19,17:41,37,34,88.8,0,M,1014.6
2459568.745,2021-12-19,17:53,37,34,88.8,0,M,1014.5
2459568.787,2021-12-19,18:53,37,34,88.8,3,M,1014.2
2459568.828,2021-12-19,19:53,38,35,88.8,3,M,1014.2
2459568.87,2021-12-19,20:53,38,34,85.3,3,M,1014.2
2459568.882,2021-12-19,21:10,38,35,88.8,0,M,1014.3
2459568.912,2021-12-19,21:53,39,35,85.4,0,M,1013.8
2459568.926,2021-12-19,22:14,39,36,88.9,0,M,1013.9
2459568.953,2021-12-19,22:53,40,35,82.1,0,M,1013.4
2459568.995,2021-12-19,23:53,39,36,88.9,3,M,1013.3
2459569.026,2021-12-20,0:38,40,36,85.5,0,M,1013.3
2459569.037,2021-12-20,0:53,40,36,85.5,4,M,1013.4
2459569.058,2021-12-20,1:24,40,37,88.9,3,M,1013.6
2459569.078,2021-12-20,1:53,40,37,88.9,3,M,1013.2
2459569.12,2021-12-20,2:53,40,37,88.9,0,M,1013.3
2459569.162,2021-12-20,3:53,40,38,92.5,0,M,1013.6
2459569.203,2021-12-20,4:53,42,37,82.3,5,M,1013.7
2459569.245,2021-12-20,5:53,42,37,82.3,4,M,1013.7
2459569.287,2021-12-20,6:53,42,37,82.3,4,M,1013.4
2459569.326,2021-12-20,7:50,43,37,79.2,7,M,1013.6
2459569.328,2021-12-20,7:53,42,37,82.3,6,M,1013.4
2459569.37,2021-12-20,8:53,41,37,85.5,4,M,1013.5
2459569.412,2021-12-20,9:53,41,38,89,5,M,1013.6
2459569.453,2021-12-20,10:53,41,37,85.5,8,M,1013.9
2459569.495,2021-12-20,11:53,40,36,85.5,8,M,1013.7
2459569.537,2021-12-20,12:53,40,36,85.5,6,M,1014
2459569.578,2021-12-20,13:53,41,36,82.2,11,M,1013.5
2459569.62,2021-12-20,14:53,41,36,82.2,8,M,1014.2
2459569.787,2021-12-20,18:53,41,37,85.5,8,M,1016.4
2459569.792,2021-12-20,19:01,41,37,85.5,6,M,1016.6
2459569.807,2021-12-20,19:22,41,37,85.5,8,M,1016.6
2459569.828,2021-12-20,19:53,41,36,82.2,7,M,1016.6
2459569.87,2021-12-20,20:53,41,37,85.5,6,M,1017.1
2459569.875,2021-12-20,21:00,41,37,85.5,6,M,1017.3
2459569.885,2021-12-20,21:15,41,37,85.5,7,M,1017.3
2459569.912,2021-12-20,21:53,42,38,85.6,5,M,1017.4
2459569.933,2021-12-20,22:23,42,38,85.6,7,M,1017.7
2459569.953,2021-12-20,22:53,42,37,82.3,5,M,1017.9
2459569.995,2021-12-20,23:53,42,36,79.1,6,M,1018.8
2459570.037,2021-12-21,0:53,42,36,79.1,6,M,1019.2
2459570.078,2021-12-21,1:53,42,36,79.1,3,M,1019.5
2459570.109,2021-12-21,2:37,41,35,79,8,M,1019.4
2459570.12,2021-12-21,2:53,41,35,79,6,M,1019.2
2459570.162,2021-12-21,3:53,40,34,78.9,0,M,1019.5
2459570.192,2021-12-21,4:36,40,36,85.5,0,M,1020
2459570.203,2021-12-21,4:53,40,36,85.5,0,M,1019.9
2459570.208,2021-12-21,5:00,41,37,85.5,0,M,1020
2459570.245,2021-12-21,5:53,40,36,85.5,0,M,1020.1
2459570.287,2021-12-21,6:53,40,36,85.5,3,M,1020.1
2459570.328,2021-12-21,7:53,41,37,85.5,0,M,1020.1
2459570.37,2021-12-21,8:53,40,37,88.9,5,M,1019.9
2459570.412,2021-12-21,9:53,38,36,92.4,0,M,1020.1
2459570.447,2021-12-21,10:43,38,33,82,3,M,1020.7
2459570.453,2021-12-21,10:53,38,33,82,4,M,1020.7
2459570.458,2021-12-21,11:00,38,33,82,4,M,1020.7
2459570.472,2021-12-21,11:20,37,32,81.9,0,M,1020.7
2459570.495,2021-12-21,11:53,37,31,78.7,0,M,1020.5
2459570.537,2021-12-21,12:53,35,30,81.8,3,M,1020.7
2459570.566,2021-12-21,13:35,36,31,81.8,0,M,1021.1
2459570.578,2021-12-21,13:53,36,31,81.8,0,M,1020.8
2459570.62,2021-12-21,14:53,36,32,85.2,0,M,1021
2459570.662,2021-12-21,15:53,37,33,85.3,0,M,1020.9
2459570.692,2021-12-21,16:37,38,34,85.3,0,M,1020.7
2459570.703,2021-12-21,16:53,37,33,85.3,3,M,1020.6
2459570.745,2021-12-21,17:53,41,35,79,0,M,1020.3
2459570.753,2021-12-21,18:05,40,34,78.9,0,M,1020.7
2459570.787,2021-12-21,18:53,41,33,72.9,0,M,1020.3
2459570.828,2021-12-21,19:53,42,33,70.2,4,M,1019.1
2459570.87,2021-12-21,20:53,44,34,67.6,0,M,1018.4
2459570.912,2021-12-21,21:53,44,34,67.6,5,M,1017.8
2459570.953,2021-12-21,22:53,43,33,67.5,10,M,1017.2
2459570.995,2021-12-21,23:53,42,32,67.4,8,M,1016.9
2459571.037,2021-12-22,0:53,42,32,67.4,10,M,1016.9
2459571.078,2021-12-22,1:53,41,34,75.9,6,M,1016.9
2459571.12,2021-12-22,2:53,40,34,78.9,6,M,1015.6
2459571.162,2021-12-22,3:53,40,33,75.8,11,M,1015.6
2459571.177,2021-12-22,4:15,40,34,78.9,9,M,1015.6
2459571.183,2021-12-22,4:23,40,34,78.9,11,M,1015.6
2459571.203,2021-12-22,4:53,40,34,78.9,8,M,1014.8
2459571.217,2021-12-22,5:12,40,34,78.9,9,M,1015
2459571.245,2021-12-22,5:53,39,35,85.4,7,M,1014.7
2459571.271,2021-12-22,6:30,39,36,88.9,8,M,1014.6
2459571.287,2021-12-22,6:53,40,36,85.5,5,M,1014.9
2459571.312,2021-12-22,7:29,40,36,85.5,9,M,1014.3
2459571.328,2021-12-22,7:53,39,36,88.9,8,M,1014.2
2459571.37,2021-12-22,8:53,39,36,88.9,7,M,1013.4
2459571.412,2021-12-22,9:53,40,36,85.5,7,M,1012.6
2459571.453,2021-12-22,10:53,39,35,85.4,8,M,1012.4
2459571.495,2021-12-22,11:53,39,36,88.9,7,M,1011.4
2459571.537,2021-12-22,12:53,40,37,88.9,8,M,1010.8
