Vancouver,,,,,,,,
 Pseudo-Julian-Date,Date,Time,Temperature,Dewpoint,Relhum,Speed,Gust,Pressure
2459531.667,2021-11-12,16:00,52,50,92.9,6,M,1017.4
2459531.708,2021-11-12,17:00,54,50,86.3,4,M,1018.2
2459531.75,2021-11-12,18:00,54,48,80.1,5,M,1018.6
2459531.76,2021-11-12,18:14,54,48,80.1,5,M,1018.6
2459531.78,2021-11-12,18:43,54,48,80.1,6,M,1019
2459531.792,2021-11-12,19:00,54,50,86.3,6,M,1019.1
2459531.833,2021-11-12,20:00,54,50,86.3,5,M,1019
2459531.875,2021-11-12,21:00,54,50,86.3,7,M,1019.2
2459531.894,2021-11-12,21:28,54,48,80.1,8,M,1019.3
2459531.917,2021-11-12,22:00,54,50,86.3,4,M,1019.5
2459531.958,2021-11-12,23:00,54,48,80.1,2,M,1019.7
2459532,2021-11-13,0:00,54,48,80.1,4,M,1020.1
2459532.042,2021-11-13,1:00,50,48,92.8,5,M,1020.8
2459532.083,2021-11-13,2:00,48,45,89.3,3,M,1021.2
2459532.125,2021-11-13,3:00,50,45,82.8,3,M,1021.9
2459532.151,2021-11-13,3:37,48,43,82.7,10,M,1022.7
2459532.167,2021-11-13,4:00,48,43,82.7,9,M,1022.7
2459532.208,2021-11-13,5:00,50,41,71,4,M,1023.5
2459532.25,2021-11-13,6:00,46,39,76.4,5,M,1024.4
2459532.292,2021-11-13,7:00,45,43,92.6,4,M,1025.3
2459532.333,2021-11-13,8:00,43,41,92.6,5,M,1026.3
2459532.375,2021-11-13,9:00,41,39,92.5,4,M,1026.5
2459532.417,2021-11-13,10:00,41,41,100,4,M,1026.4
2459532.458,2021-11-13,11:00,43,43,100,7,M,1026.9
2459532.5,2021-11-13,12:00,39,39,100,5,M,1027
2459532.542,2021-11-13,13:00,41,41,100,4,M,1027.1
2459532.583,2021-11-13,14:00,45,43,92.6,6,M,1027.1
2459532.625,2021-11-13,15:00,43,41,92.6,5,M,1027.5
2459532.667,2021-11-13,16:00,45,43,92.6,6,M,1027.4
2459532.708,2021-11-13,17:00,46,45,96.3,9,M,1027.7
2459532.75,2021-11-13,18:00,46,45,96.3,8,M,1027.1
2459532.787,2021-11-13,18:53,48,46,92.7,9,M,1027.1
2459532.792,2021-11-13,19:00,48,46,92.7,8,M,1027
2459532.813,2021-11-13,19:31,48,46,92.7,8,M,1026.5
2459532.833,2021-11-13,20:00,48,46,92.7,9,M,1026.2
2459532.836,2021-11-13,20:04,48,46,92.7,10,M,1026.1
2459532.901,2021-11-13,21:38,48,46,92.7,6,M,1024.2
2459532.91,2021-11-13,21:50,48,46,92.7,8,M,1024.1
2459532.94,2021-11-13,22:33,46,45,96.3,6,M,1022.9
2459532.945,2021-11-13,22:41,45,43,92.6,8,M,1022.6
2459532.951,2021-11-13,22:49,45,43,92.6,12,M,1022.4
2459532.985,2021-11-13,23:38,45,45,100,9,M,1021.4
2459533.021,2021-11-14,0:30,45,45,100,13,M,1020.3
2459533.028,2021-11-14,0:40,45,43,92.6,14,M,1019.8
2459533.033,2021-11-14,0:47,45,43,92.6,12,18,1019.5
2459533.083,2021-11-14,2:00,45,41,85.8,15,21,1017.9
2459533.117,2021-11-14,2:49,43,41,92.6,17,M,1016.2
2459533.125,2021-11-14,3:00,43,39,85.6,17,M,1015.3
2459533.167,2021-11-14,4:00,43,41,92.6,10,M,1014.5
2459533.208,2021-11-14,5:00,43,41,92.6,8,M,1013.2
2459533.235,2021-11-14,5:38,43,41,92.6,8,M,1012.6
2459533.25,2021-11-14,6:00,43,41,92.6,10,M,1012.3
2459533.285,2021-11-14,6:51,43,41,92.6,9,M,1012.1
2459533.292,2021-11-14,7:00,43,41,92.6,11,M,1011.9
2459533.301,2021-11-14,7:14,43,43,100,12,M,1011.4
2459533.32,2021-11-14,7:41,43,43,100,8,M,1011.4
2459533.326,2021-11-14,7:50,43,43,100,11,M,1011.4
2459533.331,2021-11-14,7:57,43,43,100,10,M,1011.2
2459533.417,2021-11-14,10:00,45,45,100,11,16,1010.3
2459533.428,2021-11-14,10:17,46,45,96.3,10,18,1010.3
2459533.458,2021-11-14,11:00,46,46,100,15,M,1009.5
2459533.466,2021-11-14,11:11,46,46,100,13,19,1009
2459533.472,2021-11-14,11:19,46,46,100,12,18,1009.3
2459533.492,2021-11-14,11:49,48,46,92.7,9,15,1008.9
2459533.5,2021-11-14,12:00,48,46,92.7,9,M,1009
2459533.509,2021-11-14,12:13,48,48,100,9,M,1008.8
2459533.525,2021-11-14,12:36,50,50,100,9,M,1008.5
2459533.538,2021-11-14,12:55,52,52,100,8,M,1008.3
2459533.556,2021-11-14,13:20,54,54,100,13,M,1008.1
2459533.625,2021-11-14,15:00,54,54,100,4,M,1008.8
2459533.667,2021-11-14,16:00,52,52,100,4,M,1008.9
2459533.689,2021-11-14,16:32,52,50,92.9,4,M,1009.8
2459533.708,2021-11-14,17:00,50,50,100,2,M,1010
2459533.746,2021-11-14,17:54,50,50,100,6,M,1010.4
2459533.75,2021-11-14,18:00,50,50,100,8,M,1010.4
2459533.754,2021-11-14,18:06,52,50,92.9,6,M,1010.3
2459533.767,2021-11-14,18:24,52,52,100,5,M,1010.2
2459533.783,2021-11-14,18:47,50,50,100,6,M,1010.7
2459533.833,2021-11-14,20:00,48,48,100,9,M,1010.8
2459533.875,2021-11-14,21:00,48,48,100,4,M,1010.5
2459533.903,2021-11-14,21:40,48,48,100,5,M,1010.2
2459533.917,2021-11-14,22:00,46,46,100,8,M,1010.6
2459533.936,2021-11-14,22:28,48,46,92.7,4,M,1010.2
2459533.944,2021-11-14,22:40,48,46,92.7,3,M,1010.1
2459533.953,2021-11-14,22:52,48,48,100,4,M,1010.2
2459533.958,2021-11-14,23:00,48,48,100,4,M,1010.4
2459533.969,2021-11-14,23:16,48,48,100,5,M,1010.5
2459533.994,2021-11-14,23:52,46,46,100,2,M,1010.6
2459534.026,2021-11-15,0:38,46,46,100,3,M,1010.7
2459534.053,2021-11-15,1:17,46,46,100,2,M,1010.4
2459534.069,2021-11-15,1:40,46,46,100,0,M,1009.9
2459534.125,2021-11-15,3:00,46,46,100,2,M,1009.7
2459534.167,2021-11-15,4:00,46,46,100,2,M,1009.7
2459534.208,2021-11-15,5:00,46,46,100,2,M,1009.6
2459534.25,2021-11-15,6:00,46,46,100,3,M,1009.5
2459534.292,2021-11-15,7:00,48,46,92.7,2,M,1008.3
2459534.308,2021-11-15,7:24,48,48,100,3,M,1007.6
2459534.333,2021-11-15,8:00,48,48,100,2,M,1007.4
2459534.34,2021-11-15,8:09,48,48,100,3,M,1007.2
2459534.369,2021-11-15,8:51,48,48,100,7,M,1006.1
2459534.375,2021-11-15,9:00,48,48,100,8,M,1005.7
2459534.417,2021-11-15,10:00,48,48,100,8,M,1004.8
2459534.442,2021-11-15,10:36,50,50,100,9,M,1004.5
2459534.458,2021-11-15,11:00,50,50,100,10,M,1004
2459534.5,2021-11-15,12:00,54,52,92.9,11,M,1002.6
2459534.508,2021-11-15,12:12,54,54,100,12,M,1002.1
2459534.517,2021-11-15,12:25,54,54,100,12,M,1001.7
2459534.542,2021-11-15,13:00,54,54,100,11,18,1001.2
2459534.556,2021-11-15,13:20,54,54,100,12,M,1000.7
2459534.578,2021-11-15,13:53,54,54,100,10,15,999.8
2459534.583,2021-11-15,14:00,54,54,100,11,M,999.6
2459534.625,2021-11-15,15:00,54,54,100,15,26,998
2459534.667,2021-11-15,16:00,54,54,100,20,30,996.9
2459534.708,2021-11-15,17:00,54,54,100,22,30,995.7
2459534.73,2021-11-15,17:31,54,54,100,20,29,995.1
2459534.75,2021-11-15,18:00,54,54,100,19,27,994.6
2459534.764,2021-11-15,18:20,54,54,100,20,27,994.4
2459534.776,2021-11-15,18:37,48,46,92.7,14,22,994.9
2459534.778,2021-11-15,18:40,46,46,100,22,M,995.1
2459534.783,2021-11-15,18:47,46,46,100,22,M,995.1
2459534.792,2021-11-15,19:00,46,46,100,21,28,995
2459534.799,2021-11-15,19:10,46,46,100,23,28,995.2
2459534.818,2021-11-15,19:38,46,45,96.3,23,30,995.4
2459534.833,2021-11-15,20:00,46,45,96.3,25,34,995.3
2459534.838,2021-11-15,20:07,46,45,96.3,25,32,995.1
2459534.875,2021-11-15,21:00,46,41,82.6,35,44,996.5
2459534.88,2021-11-15,21:07,46,41,82.6,34,44,996.6
2459534.917,2021-11-15,22:00,46,39,76.4,31,40,998.6
2459534.958,2021-11-15,23:00,46,36,67.9,32,42,1001.3
2459534.969,2021-11-15,23:16,46,36,67.9,23,38,1002.2
2459535,2021-11-16,0:00,43,36,76.1,19,34,1004.8
2459535.042,2021-11-16,1:00,45,36,70.5,25,33,1006.9
2459535.083,2021-11-16,2:00,45,34,65.1,25,30,1008.6
2459535.125,2021-11-16,3:00,45,32,60.1,28,33,1010.4
2459535.167,2021-11-16,4:00,43,32,64.8,23,30,1012.8
2459535.208,2021-11-16,5:00,43,32,64.8,24,M,1014.6
2459535.25,2021-11-16,6:00,43,34,70.3,15,20,1016.5
2459535.292,2021-11-16,7:00,41,34,75.9,13,M,1018
2459535.333,2021-11-16,8:00,41,32,70,10,M,1019.3
2459535.375,2021-11-16,9:00,41,37,85.5,5,M,1020.2
2459535.417,2021-11-16,10:00,37,36,96.1,5,M,1021
2459535.458,2021-11-16,11:00,39,36,88.9,5,M,1021.4
2459535.482,2021-11-16,11:34,36,34,92.3,6,M,1021.7
2459535.5,2021-11-16,12:00,36,34,92.3,4,M,1021.9
2459535.542,2021-11-16,13:00,37,34,88.8,4,M,1022.5
2459535.562,2021-11-16,13:29,36,32,85.2,5,M,1023
2459535.583,2021-11-16,14:00,37,34,88.8,4,M,1023.3
2459535.61,2021-11-16,14:38,36,34,92.3,5,M,1023.9
2459535.64,2021-11-16,15:21,37,34,88.8,2,M,1024.3
2459535.667,2021-11-16,16:00,39,36,88.9,4,M,1025.1
2459535.683,2021-11-16,16:24,36,34,92.3,2,M,1025.6
2459535.708,2021-11-16,17:00,43,39,85.6,12,M,1026.1
2459535.75,2021-11-16,18:00,45,37,73.3,15,M,1026.8
2459535.792,2021-11-16,19:00,45,37,73.3,17,22,1027.4
2459535.833,2021-11-16,20:00,46,37,70.6,16,23,1027.5
2459535.875,2021-11-16,21:00,46,37,70.6,18,24,1027.8
2459535.917,2021-11-16,22:00,46,37,70.6,17,M,1028.4
2459535.958,2021-11-16,23:00,45,37,73.3,15,20,1028.7
2459536,2021-11-17,0:00,45,39,79.3,13,18,1029.3
2459536.042,2021-11-17,1:00,43,36,76.1,12,M,1029.4
2459536.083,2021-11-17,2:00,39,36,88.9,6,M,1030.1
2459536.125,2021-11-17,3:00,39,34,82.1,5,M,1030.9
2459536.167,2021-11-17,4:00,39,36,88.9,6,M,1031.7
2459536.208,2021-11-17,5:00,39,36,88.9,7,M,1032
2459536.25,2021-11-17,6:00,39,36,88.9,6,M,1032.5
2459536.292,2021-11-17,7:00,36,34,92.3,4,M,1032.9
2459536.333,2021-11-17,8:00,34,32,92.3,4,M,1033.3
2459536.375,2021-11-17,9:00,36,32,85.2,4,M,1033
2459536.417,2021-11-17,10:00,34,32,92.3,6,M,1032.9
2459536.458,2021-11-17,11:00,32,30,92.2,4,M,1032.9
2459536.5,2021-11-17,12:00,32,30,92.2,2,M,1032.6
2459536.542,2021-11-17,13:00,32,30,92.2,3,M,1032.1
2459536.583,2021-11-17,14:00,32,30,92.2,3,M,1031.8
2459536.625,2021-11-17,15:00,30,28,92.1,0,M,1031.1
2459536.667,2021-11-17,16:00,34,32,92.3,0,M,1030.7
2459536.708,2021-11-17,17:00,36,32,85.2,2,M,1030.6
2459536.75,2021-11-17,18:00,39,34,82.1,4,M,1029.9
2459536.792,2021-11-17,19:00,41,34,75.9,2,M,1029.3
2459536.833,2021-11-17,20:00,43,36,76.1,3,M,1027.9
2459536.875,2021-11-17,21:00,43,36,76.1,5,M,1026.6
2459536.917,2021-11-17,22:00,43,32,64.8,5,M,1025.2
2459536.958,2021-11-17,23:00,41,34,75.9,5,M,1023.9
2459537,2021-11-18,0:00,39,34,82.1,6,M,1022.7
2459537.042,2021-11-18,1:00,37,32,81.9,6,M,1021.7
2459537.083,2021-11-18,2:00,37,32,81.9,4,M,1021
2459537.125,2021-11-18,3:00,39,30,69.8,2,M,1020.4
2459537.167,2021-11-18,4:00,39,30,69.8,2,M,1020
2459537.208,2021-11-18,5:00,39,32,75.7,2,M,1019.4
2459537.25,2021-11-18,6:00,39,34,82.1,4,M,1019
2459537.292,2021-11-18,7:00,36,32,85.2,2,M,1019
2459537.296,2021-11-18,7:06,36,32,85.2,4,M,1018.5
2459537.333,2021-11-18,8:00,37,34,88.8,3,M,1017.9
2459537.375,2021-11-18,9:00,37,34,88.8,0,M,1017.3
2459537.417,2021-11-18,10:00,37,36,96.1,3,M,1016.8
2459537.44,2021-11-18,10:33,36,34,92.3,3,M,1016.5
2459537.458,2021-11-18,11:00,37,34,88.8,0,M,1016.5
2459537.5,2021-11-18,12:00,41,36,82.2,7,M,1016
2459537.542,2021-11-18,13:00,39,34,82.1,6,M,1015.8
2459537.583,2021-11-18,14:00,41,32,70,6,M,1015.7
2459537.591,2021-11-18,14:11,39,34,82.1,5,M,1015.7
2459537.625,2021-11-18,15:00,39,36,88.9,4,M,1016.2
2459537.667,2021-11-18,16:00,39,37,92.4,5,M,1015.8
2459537.708,2021-11-18,17:00,39,36,88.9,15,M,1015
2459537.737,2021-11-18,17:41,39,36,88.9,5,M,1015.3
2459537.75,2021-11-18,18:00,41,37,85.5,2,M,1015.2
2459537.792,2021-11-18,19:00,41,37,85.5,5,M,1015.6
2459537.833,2021-11-18,20:00,41,37,85.5,0,M,1015.2
2459537.862,2021-11-18,20:41,41,39,92.5,3,M,1014.8
2459537.875,2021-11-18,21:00,41,39,92.5,3,M,1014.7
2459537.911,2021-11-18,21:52,41,39,92.5,2,M,1014.4
2459537.917,2021-11-18,22:00,41,39,92.5,2,M,1014.4
2459537.958,2021-11-18,23:00,41,41,100,5,M,1014
2459537.972,2021-11-18,23:20,41,41,100,5,M,1013.9
2459538,2021-11-19,0:00,41,41,100,6,M,1013.7
2459538.042,2021-11-19,1:00,41,39,92.5,7,M,1013.7
2459538.083,2021-11-19,2:00,41,39,92.5,9,M,1013.7
2459538.125,2021-11-19,3:00,41,39,92.5,11,M,1013.7
2459538.167,2021-11-19,4:00,41,37,85.5,12,M,1013.4
2459538.208,2021-11-19,5:00,41,37,85.5,15,M,1013.4
2459538.25,2021-11-19,6:00,41,39,92.5,13,M,1013.4
2459538.292,2021-11-19,7:00,41,39,92.5,17,M,1013.6
2459538.333,2021-11-19,8:00,41,39,92.5,15,M,1014
2459538.344,2021-11-19,8:15,41,39,92.5,14,M,1014
2459538.375,2021-11-19,9:00,39,37,92.4,13,18,1014.2
2459538.417,2021-11-19,10:00,39,37,92.4,17,M,1014.5
2459538.458,2021-11-19,11:00,39,37,92.4,18,M,1015.1
2459538.5,2021-11-19,12:00,39,37,92.4,15,22,1015.5
2459538.542,2021-11-19,13:00,39,37,92.4,17,M,1016.3
2459538.583,2021-11-19,14:00,39,37,92.4,14,M,1017.2
2459538.625,2021-11-19,15:00,39,36,88.9,15,20,1018.2
2459538.667,2021-11-19,16:00,39,36,88.9,10,M,1019.3
2459538.708,2021-11-19,17:00,41,36,82.2,6,M,1020.3
2459538.75,2021-11-19,18:00,43,36,76.1,4,M,1021.5
2459538.792,2021-11-19,19:00,45,39,79.3,3,M,1022.5
2459538.833,2021-11-19,20:00,45,39,79.3,4,M,1023.1
2459538.875,2021-11-19,21:00,45,39,79.3,3,M,1023.7
2459538.917,2021-11-19,22:00,45,37,73.3,4,M,1024.1
2459538.958,2021-11-19,23:00,45,36,70.5,4,M,1024.6
2459539,2021-11-20,0:00,43,36,76.1,5,M,1025.6
2459539.042,2021-11-20,1:00,39,34,82.1,3,M,1026.3
2459539.083,2021-11-20,2:00,39,36,88.9,3,M,1027.1
2459539.125,2021-11-20,3:00,37,34,88.8,3,M,1027.7
2459539.167,2021-11-20,4:00,41,37,85.5,5,M,1028.2
2459539.208,2021-11-20,5:00,41,37,85.5,6,M,1028.7
2459539.25,2021-11-20,6:00,43,37,79.2,6,M,1028.8
2459539.292,2021-11-20,7:00,43,37,79.2,6,M,1028.9
2459539.333,2021-11-20,8:00,43,39,85.6,6,M,1029.5
2459539.358,2021-11-20,8:36,41,39,92.5,7,M,1029.6
2459539.375,2021-11-20,9:00,41,39,92.5,6,M,1029.7
2459539.385,2021-11-20,9:14,41,39,92.5,6,M,1029.9
2459539.417,2021-11-20,10:00,41,39,92.5,7,M,1030
2459539.458,2021-11-20,11:00,39,39,100,3,M,1030.4
2459539.5,2021-11-20,12:00,39,37,92.4,5,M,1030.6
2459539.531,2021-11-20,12:44,41,39,92.5,6,M,1031
2459539.542,2021-11-20,13:00,41,39,92.5,6,M,1030.9
2459539.583,2021-11-20,14:00,41,37,85.5,5,M,1031.6
2459539.625,2021-11-20,15:00,39,39,100,5,M,1031.8
2459539.667,2021-11-20,16:00,39,39,100,5,M,1032.2
2459539.708,2021-11-20,17:00,41,39,92.5,7,M,1032.7
2459539.75,2021-11-20,18:00,43,41,92.6,7,M,1032.9
2459539.792,2021-11-20,19:00,45,41,85.8,6,M,1033.4
2459539.833,2021-11-20,20:00,45,41,85.8,5,M,1033.7
2459539.875,2021-11-20,21:00,45,41,85.8,6,M,1033.7
2459539.917,2021-11-20,22:00,45,41,85.8,7,M,1033.8
2459539.958,2021-11-20,23:00,45,41,85.8,6,M,1033.7
2459540,2021-11-21,0:00,45,41,85.8,5,M,1033.7
2459540.042,2021-11-21,1:00,45,41,85.8,7,M,1033.7
2459540.083,2021-11-21,2:00,43,39,85.6,6,M,1033.6
2459540.125,2021-11-21,3:00,45,39,79.3,6,M,1033.3
2459540.167,2021-11-21,4:00,45,41,85.8,6,M,1034.3
2459540.208,2021-11-21,5:00,43,41,92.6,6,M,1034.4
2459540.25,2021-11-21,6:00,43,39,85.6,6,M,1034.3
2459540.292,2021-11-21,7:00,43,39,85.6,9,M,1033.7
2459540.333,2021-11-21,8:00,43,39,85.6,6,M,1033.8
2459540.375,2021-11-21,9:00,43,41,92.6,6,M,1033.3
2459540.417,2021-11-21,10:00,41,39,92.5,4,M,1032.5
2459540.458,2021-11-21,11:00,43,39,85.6,5,M,1032.7
2459540.5,2021-11-21,12:00,43,39,85.6,4,M,1032.1
2459540.542,2021-11-21,13:00,41,39,92.5,4,M,1031.7
2459540.667,2021-11-21,16:00,41,39,92.5,2,M,1030.7
2459540.708,2021-11-21,17:00,41,41,100,5,M,1030.4
2459540.75,2021-11-21,18:00,45,41,85.8,6,M,1029.9
2459540.792,2021-11-21,19:00,46,41,82.6,4,M,1029.4
2459540.833,2021-11-21,20:00,48,39,70.8,6,M,1028.5
2459540.875,2021-11-21,21:00,48,39,70.8,4,M,1028.2
2459540.917,2021-11-21,22:00,46,43,89.2,6,M,1027.4
2459540.958,2021-11-21,23:00,45,41,85.8,3,M,1026.7
2459541,2021-11-22,0:00,43,41,92.6,2,M,1026.4
2459541.042,2021-11-22,1:00,41,41,100,0,M,1025.6
2459541.083,2021-11-22,2:00,41,41,100,0,M,1024.9
2459541.125,2021-11-22,3:00,39,39,100,0,M,1024.2
2459541.167,2021-11-22,4:00,39,39,100,0,M,1023.6
2459541.208,2021-11-22,5:00,39,37,92.4,3,M,1022.8
2459541.25,2021-11-22,6:00,39,37,92.4,2,M,1022.6
2459541.292,2021-11-22,7:00,37,36,96.1,5,M,1021.6
2459541.333,2021-11-22,8:00,37,34,88.8,5,M,1020.1
2459541.347,2021-11-22,8:20,36,34,92.3,7,M,1019.8
2459541.708,2021-11-22,17:00,43,37,79.2,13,M,1017.3
2459541.75,2021-11-22,18:00,43,39,85.6,10,M,1017.2
2459541.792,2021-11-22,19:00,45,39,79.3,15,M,1017.2
2459541.833,2021-11-22,20:00,45,39,79.3,13,M,1016.5
2459541.875,2021-11-22,21:00,45,39,79.3,12,M,1015.5
2459541.9,2021-11-22,21:36,46,41,82.6,14,M,1015.2
2459541.917,2021-11-22,22:00,45,41,85.8,10,M,1015.1
2459541.936,2021-11-22,22:28,45,41,85.8,8,M,1015
2459541.958,2021-11-22,23:00,46,41,82.6,10,M,1014.7
2459542,2021-11-23,0:00,46,43,89.2,16,M,1013.9
2459542.042,2021-11-23,1:00,45,43,92.6,14,M,1013.3
2459542.083,2021-11-23,2:00,46,43,89.2,14,M,1012.8
2459542.125,2021-11-23,3:00,46,45,96.3,13,M,1012.1
2459542.167,2021-11-23,4:00,46,45,96.3,13,M,1011.4
2459542.203,2021-11-23,4:53,46,45,96.3,9,M,1011.2
2459542.208,2021-11-23,5:00,46,45,96.3,9,M,1011.3
2459542.25,2021-11-23,6:00,46,45,96.3,8,M,1010.6
2459542.292,2021-11-23,7:00,46,45,96.3,6,M,1010.3
2459542.333,2021-11-23,8:00,46,45,96.3,7,M,1010
2459542.375,2021-11-23,9:00,46,45,96.3,5,M,1009.6
2459542.391,2021-11-23,9:23,46,45,96.3,5,M,1009.4
2459542.417,2021-11-23,10:00,46,45,96.3,7,M,1009.2
2459542.458,2021-11-23,11:00,45,45,100,10,M,1009.4
2459542.5,2021-11-23,12:00,46,45,96.3,12,M,1009.6
2459542.542,2021-11-23,13:00,45,43,92.6,15,M,1009.4
2459542.583,2021-11-23,14:00,45,41,85.8,18,25,1009.9
2459542.625,2021-11-23,15:00,45,41,85.8,22,27,1010.6
2459542.667,2021-11-23,16:00,45,41,85.8,21,28,1011.6
2459542.708,2021-11-23,17:00,45,39,79.3,20,26,1012.6
2459542.75,2021-11-23,18:00,45,39,79.3,23,29,1013.8
2459542.792,2021-11-23,19:00,46,41,82.6,20,27,1014.8
2459542.833,2021-11-23,20:00,46,41,82.6,22,27,1015.3
2459542.875,2021-11-23,21:00,46,39,76.4,20,29,1016.1
2459542.917,2021-11-23,22:00,46,39,76.4,18,27,1017.2
2459542.958,2021-11-23,23:00,46,41,82.6,20,M,1018
2459543,2021-11-24,0:00,46,39,76.4,18,25,1019.3
2459543.042,2021-11-24,1:00,45,39,79.3,14,M,1020.3
2459543.083,2021-11-24,2:00,45,39,79.3,13,M,1021
2459543.125,2021-11-24,3:00,45,39,79.3,13,M,1021.6
2459543.167,2021-11-24,4:00,43,41,92.6,10,M,1022.8
2459543.208,2021-11-24,5:00,41,37,85.5,7,M,1023.5
2459543.25,2021-11-24,6:00,41,39,92.5,5,M,1024.8
2459543.292,2021-11-24,7:00,41,39,92.5,3,M,1025.4
2459543.333,2021-11-24,8:00,41,39,92.5,4,M,1026
2459543.375,2021-11-24,9:00,39,37,92.4,6,M,1026.7
2459543.417,2021-11-24,10:00,39,37,92.4,5,M,1027.4
2459543.458,2021-11-24,11:00,39,37,92.4,5,M,1028
2459543.5,2021-11-24,12:00,37,36,96.1,5,M,1028.1
2459543.542,2021-11-24,13:00,39,37,92.4,6,M,1028.4
2459543.583,2021-11-24,14:00,37,36,96.1,6,M,1028.5
2459543.625,2021-11-24,15:00,39,37,92.4,4,M,1029.1
2459543.667,2021-11-24,16:00,41,39,92.5,7,M,1029.4
2459543.708,2021-11-24,17:00,43,41,92.6,8,M,1030
2459543.75,2021-11-24,18:00,45,41,85.8,7,M,1030.3
2459543.792,2021-11-24,19:00,45,41,85.8,10,M,1029.3
2459543.814,2021-11-24,19:32,45,41,85.8,13,M,1028.8
2459543.833,2021-11-24,20:00,46,41,82.6,10,M,1028.8
2459543.863,2021-11-24,20:43,46,41,82.6,8,16,1028.7
2459543.875,2021-11-24,21:00,45,41,85.8,9,M,1028.7
2459543.9,2021-11-24,21:36,46,41,82.6,5,M,1028.4
2459543.947,2021-11-24,22:44,45,41,85.8,6,M,1028.3
2459544,2021-11-25,0:00,45,41,85.8,6,M,1027.7
2459544.042,2021-11-25,1:00,45,41,85.8,7,M,1027.5
2459544.057,2021-11-25,1:22,45,41,85.8,7,M,1027.6
2459544.083,2021-11-25,2:00,45,41,85.8,8,M,1027.4
2459544.125,2021-11-25,3:00,45,41,85.8,9,15,1027.6
2459544.167,2021-11-25,4:00,43,41,92.6,11,M,1027.8
2459544.208,2021-11-25,5:00,43,39,85.6,9,M,1027.2
2459544.25,2021-11-25,6:00,45,39,79.3,11,M,1027
2459544.292,2021-11-25,7:00,45,39,79.3,9,M,1026.5
2459544.333,2021-11-25,8:00,43,39,85.6,7,M,1026.1
2459544.352,2021-11-25,8:27,43,39,85.6,12,M,1024.9
2459544.375,2021-11-25,9:00,45,37,73.3,10,M,1025.1
2459544.379,2021-11-25,9:06,45,37,73.3,9,M,1025.2
2459544.387,2021-11-25,9:17,43,37,79.2,8,M,1025.1
2459544.392,2021-11-25,9:25,43,37,79.2,7,M,1025.4
2459544.417,2021-11-25,10:00,43,39,85.6,11,M,1024.4
2459544.438,2021-11-25,10:31,43,39,85.6,11,M,1024.6
2459544.476,2021-11-25,11:25,43,39,85.6,13,M,1024
2459544.486,2021-11-25,11:40,41,39,92.5,13,M,1023.5
2459544.515,2021-11-25,12:21,41,39,92.5,10,17,1023.3
2459544.526,2021-11-25,12:37,41,39,92.5,12,M,1022.9
2459544.55,2021-11-25,13:12,41,39,92.5,13,M,1022.7
2459544.625,2021-11-25,15:00,43,41,92.6,14,M,1021.6
2459544.667,2021-11-25,16:00,43,41,92.6,14,M,1020.8
2459544.682,2021-11-25,16:22,43,41,92.6,14,M,1020.6
2459544.693,2021-11-25,16:38,43,41,92.6,12,19,1020.9
2459544.697,2021-11-25,16:43,43,41,92.6,14,19,1020.9
2459544.708,2021-11-25,17:00,43,43,100,13,M,1020.6
2459544.713,2021-11-25,17:06,43,43,100,15,M,1020.4
2459544.742,2021-11-25,17:48,45,43,92.6,19,M,1020.4
2459544.766,2021-11-25,18:23,45,43,92.6,14,20,1019.8
2459544.782,2021-11-25,18:46,45,43,92.6,16,M,1019.7
2459544.797,2021-11-25,19:07,45,43,92.6,15,21,1019.8
2459544.806,2021-11-25,19:21,45,43,92.6,14,21,1020
2459544.875,2021-11-25,21:00,45,43,92.6,14,20,1019
2459544.888,2021-11-25,21:19,45,43,92.6,14,20,1019
2459544.917,2021-11-25,22:00,45,43,92.6,16,23,1018.2
2459544.93,2021-11-25,22:19,45,43,92.6,12,21,1018.8
2459544.943,2021-11-25,22:38,45,43,92.6,15,20,1018.9
2459544.953,2021-11-25,22:53,45,43,92.6,14,20,1018.7
2459544.958,2021-11-25,23:00,45,43,92.6,17,M,1018.3
2459544.981,2021-11-25,23:33,45,43,92.6,14,21,1018.3
2459544.99,2021-11-25,23:45,45,43,92.6,11,20,1018.4
2459545.026,2021-11-26,0:37,45,43,92.6,12,17,1018.6
2459545.037,2021-11-26,0:53,45,43,92.6,15,20,1018.4
2459545.063,2021-11-26,1:30,45,43,92.6,12,M,1018.7
2459545.078,2021-11-26,1:53,45,43,92.6,11,17,1018.6
2459545.106,2021-11-26,2:32,45,43,92.6,12,M,1018.3
2459545.111,2021-11-26,2:40,45,43,92.6,11,17,1018.5
2459545.134,2021-11-26,3:13,45,43,92.6,13,M,1018.9
2459545.149,2021-11-26,3:34,45,45,100,12,18,1018.4
2459545.181,2021-11-26,4:20,45,45,100,12,19,1018.7
2459545.234,2021-11-26,5:37,45,45,100,13,M,1018.7
2459545.276,2021-11-26,6:37,45,43,92.6,14,M,1018.2
2459545.333,2021-11-26,8:00,45,43,92.6,10,M,1017.6
2459545.375,2021-11-26,9:00,45,45,100,6,M,1017.5
2459545.381,2021-11-26,9:09,45,45,100,9,M,1017.4
2459545.401,2021-11-26,9:38,45,45,100,9,M,1018.1
2459545.417,2021-11-26,10:00,46,45,96.3,8,M,1017.9
2459545.422,2021-11-26,10:07,46,45,96.3,6,M,1018
