SeaTac Airport,,,,,,,,
 Pseudo-Julian-Date,Date,Time,Temperature,Dewpoint,Relhum,Speed,Gust,Pressure
2459575.87,2021-12-26,20:53,24,20,84.4,13,M,998.8
2459575.889,2021-12-26,21:20,23,19,84.4,15,M,999.1
2459575.897,2021-12-26,21:31,23,20,88.1,13,M,999.1
2459575.901,2021-12-26,21:38,23,20,88.1,11,20,999.1
2459575.912,2021-12-26,21:53,23,20,88.1,13,20,999.3
2459575.931,2021-12-26,22:20,24,19,80.9,13,19,999.8
2459575.938,2021-12-26,22:30,24,19,80.9,13,18,999.4
2459575.953,2021-12-26,22:53,25,18,74.3,13,M,999.8
2459575.982,2021-12-26,23:34,25,19,77.6,13,M,1000.4
2459575.995,2021-12-26,23:53,23,18,80.8,13,M,1000.6
2459576.017,2021-12-27,0:24,23,18,80.8,10,M,1001.2
2459576.037,2021-12-27,0:53,24,17,74.2,10,M,1001.5
2459576.067,2021-12-27,1:36,23,17,77.4,12,M,1001.8
2459576.078,2021-12-27,1:53,23,16,74.1,12,M,1001.7
2459576.094,2021-12-27,2:16,23,17,77.4,11,M,1002.2
2459576.103,2021-12-27,2:28,22,18,84.3,13,M,1002.2
2459576.12,2021-12-27,2:53,23,18,80.8,13,M,1002.4
2459576.162,2021-12-27,3:53,22,18,84.3,16,M,1002.9
2459576.188,2021-12-27,4:30,22,18,84.3,14,M,1003.6
2459576.203,2021-12-27,4:53,22,18,84.3,14,22,1003.8
2459576.229,2021-12-27,5:30,22,18,84.3,12,M,1004.2
2459576.245,2021-12-27,5:53,22,18,84.3,12,19,1004.8
2459576.254,2021-12-27,6:06,22,18,84.3,16,21,1004.9
2459576.263,2021-12-27,6:19,21,17,84.2,16,21,1005
2459576.287,2021-12-27,6:53,21,18,88,9,M,1005.5
2459576.328,2021-12-27,7:53,21,16,80.7,18,M,1006.4
2459576.37,2021-12-27,8:53,21,16,80.7,18,M,1007
2459576.401,2021-12-27,9:38,20,16,84.2,18,M,1008
2459576.412,2021-12-27,9:53,20,16,84.2,15,25,1008.3
2459576.419,2021-12-27,10:03,20,15,80.6,14,23,1008.7
2459576.44,2021-12-27,10:34,20,16,84.2,19,M,1008.7
2459576.447,2021-12-27,10:44,20,15,80.6,16,23,1009.1
2459576.453,2021-12-27,10:53,20,14,77.1,18,M,1009
2459576.463,2021-12-27,11:07,19,13,77,18,M,1009.1
2459576.495,2021-12-27,11:53,18,12,76.9,17,22,1009.1
2459576.524,2021-12-27,12:35,17,10,73.5,15,24,1009.9
2459576.537,2021-12-27,12:53,17,10,73.5,17,26,1009.9
2459576.563,2021-12-27,13:30,18,12,76.9,12,M,1010.2
2459576.578,2021-12-27,13:53,18,13,80.4,13,M,1010.4
2459576.589,2021-12-27,14:08,18,13,80.4,14,M,1010.5
2459576.607,2021-12-27,14:34,19,14,80.5,13,M,1010.5
2459576.62,2021-12-27,14:53,19,13,77,13,M,1010.6
2459576.662,2021-12-27,15:53,17,11,76.8,9,M,1011.4
2459576.703,2021-12-27,16:53,18,11,73.6,7,M,1011.3
2459576.745,2021-12-27,17:53,19,11,70.5,7,M,1012.9
2459576.787,2021-12-27,18:53,20,10,64.6,6,M,1012
2459576.828,2021-12-27,19:53,20,11,67.5,3,M,1011.4
2459576.87,2021-12-27,20:53,21,10,61.9,0,M,1010.9
2459576.912,2021-12-27,21:53,22,10,59.3,0,M,1010.6
2459576.953,2021-12-27,22:53,22,11,62,0,M,1011
2459576.995,2021-12-27,23:53,22,12,64.9,7,M,1010.9
2459577.007,2021-12-28,0:10,22,12,64.9,9,M,1010.7
2459577.037,2021-12-28,0:53,22,13,67.8,7,M,1010.6
2459577.051,2021-12-28,1:14,21,12,67.7,7,M,1010.7
2459577.078,2021-12-28,1:53,22,12,64.9,6,M,1011
2459577.12,2021-12-28,2:53,21,15,77.2,8,M,1010.4
2459577.162,2021-12-28,3:53,22,16,77.3,6,M,1010.3
2459577.185,2021-12-28,4:26,22,17,80.7,6,M,1010.4
2459577.196,2021-12-28,4:42,22,18,84.3,4,M,1010.4
2459577.203,2021-12-28,4:53,23,18,80.8,5,M,1010.5
2459577.215,2021-12-28,5:09,22,18,84.3,5,M,1010.4
2459577.238,2021-12-28,5:43,23,19,84.4,4,M,1010.3
2459577.245,2021-12-28,5:53,24,19,80.9,4,M,1010.5
2459577.272,2021-12-28,6:32,27,20,74.5,7,M,1010.5
2459577.281,2021-12-28,6:45,26,20,77.7,6,M,1010.5
2459577.284,2021-12-28,6:49,27,19,71.4,6,M,1010.5
2459577.287,2021-12-28,6:53,26,20,77.7,6,M,1010.6
2459577.299,2021-12-28,7:11,26,20,77.7,5,M,1010.5
2459577.322,2021-12-28,7:44,25,20,81,5,M,1010.6
2459577.328,2021-12-28,7:53,24,20,84.4,8,M,1010.8
2459577.352,2021-12-28,8:27,26,21,81.1,6,M,1010.5
2459577.37,2021-12-28,8:53,24,20,84.4,5,M,1010.6
2459577.41,2021-12-28,9:50,25,21,84.5,6,M,1010.6
2459577.412,2021-12-28,9:53,25,22,88.2,5,M,1010.7
2459577.453,2021-12-28,10:53,25,22,88.2,5,M,1011.1
2459577.483,2021-12-28,11:36,25,22,88.2,6,M,1010.6
2459577.495,2021-12-28,11:53,25,22,88.2,6,M,1010.7
2459577.537,2021-12-28,12:53,25,22,88.2,5,M,1010.5
2459577.563,2021-12-28,13:31,25,22,88.2,7,M,1010.6
2459577.578,2021-12-28,13:53,25,22,88.2,6,M,1010.3
2459577.62,2021-12-28,14:53,26,23,88.2,7,17,1010.5
2459577.631,2021-12-28,15:09,25,22,88.2,6,M,1010.9
2459577.64,2021-12-28,15:21,25,23,92,6,M,1010.9
2459577.657,2021-12-28,15:46,25,22,88.2,9,M,1010.9
2459577.662,2021-12-28,15:53,26,22,84.6,10,M,1011.2
2459577.667,2021-12-28,16:00,25,22,88.2,9,M,1011.3
2459577.698,2021-12-28,16:45,25,22,88.2,8,M,1010.9
2459577.703,2021-12-28,16:53,25,22,88.2,7,M,1011
2459577.745,2021-12-28,17:53,25,21,84.5,8,M,1011.1
2459577.752,2021-12-28,18:03,25,21,84.5,8,M,1011.3
2459577.787,2021-12-28,18:53,26,21,81.1,6,M,1011.2
2459577.828,2021-12-28,19:53,27,20,74.5,7,M,1010.7
2459577.87,2021-12-28,20:53,27,21,77.8,9,M,1010.2
2459577.912,2021-12-28,21:53,28,20,71.5,8,M,1009
2459577.922,2021-12-28,22:08,27,19,71.4,9,M,1008.8
2459577.953,2021-12-28,22:53,27,20,74.5,9,M,1009
2459577.98,2021-12-28,23:31,27,21,77.8,9,M,1008.8
2459577.995,2021-12-28,23:53,27,20,74.5,8,M,1008.8
2459578.037,2021-12-29,0:53,26,20,77.7,5,M,1008.4
2459578.072,2021-12-29,1:44,25,20,81,7,M,1008.2
2459578.078,2021-12-29,1:53,26,20,77.7,6,M,1008.3
2459578.12,2021-12-29,2:53,27,21,77.8,9,M,1008.3
2459578.162,2021-12-29,3:53,26,20,77.7,7,M,1008
2459578.205,2021-12-29,4:55,26,21,81.1,6,M,1008.2
2459578.245,2021-12-29,5:53,26,22,84.6,10,M,1008.3
2459578.28,2021-12-29,6:43,26,20,77.7,9,M,1008.5
2459578.287,2021-12-29,6:53,26,20,77.7,11,M,1008.7
2459578.328,2021-12-29,7:53,26,21,81.1,9,M,1008.9
2459578.351,2021-12-29,8:25,26,22,84.6,10,M,1009.2
2459578.37,2021-12-29,8:53,27,19,71.4,13,M,1009.4
2459578.381,2021-12-29,9:08,27,19,71.4,13,M,1009.5
2459578.412,2021-12-29,9:53,27,20,74.5,12,M,1009.7
2459578.436,2021-12-29,10:28,27,21,77.8,12,18,1009.8
2459578.445,2021-12-29,10:41,27,21,77.8,13,M,1009.8
2459578.453,2021-12-29,10:53,27,20,74.5,11,M,1010.1
2459578.495,2021-12-29,11:53,24,19,80.9,7,M,1010.6
2459578.537,2021-12-29,12:53,26,18,71.3,12,M,1010.8
2459578.578,2021-12-29,13:53,24,17,74.2,13,M,1011.2
2459578.62,2021-12-29,14:53,22,16,77.3,9,M,1012
2459578.662,2021-12-29,15:53,23,17,77.4,6,M,1013
2459578.703,2021-12-29,16:53,23,17,77.4,6,M,1013.9
2459578.745,2021-12-29,17:53,25,18,74.3,8,M,1014.8
2459578.787,2021-12-29,18:53,27,18,68.4,8,M,1014.9
2459578.828,2021-12-29,19:53,27,18,68.4,8,M,1014.5
2459578.87,2021-12-29,20:53,28,16,60.2,10,M,1014.9
2459578.912,2021-12-29,21:53,28,16,60.2,6,M,1014.8
2459578.953,2021-12-29,22:53,28,16,60.2,5,M,1014.3
2459578.995,2021-12-29,23:53,27,16,62.7,0,M,1014
2459579.037,2021-12-30,0:53,27,16,62.7,0,M,1014.5
2459579.078,2021-12-30,1:53,27,17,65.5,0,M,1014.4
2459579.12,2021-12-30,2:53,27,18,68.4,5,M,1014
2459579.162,2021-12-30,3:53,27,20,74.5,7,M,1013.4
2459579.199,2021-12-30,4:46,27,21,77.8,9,M,1012.2
2459579.203,2021-12-30,4:53,27,21,77.8,7,M,1012.6
2459579.211,2021-12-30,5:04,27,22,81.1,8,M,1012.5
2459579.214,2021-12-30,5:08,27,22,81.1,9,M,1012.5
2459579.224,2021-12-30,5:22,26,23,88.2,7,M,1012.2
2459579.231,2021-12-30,5:32,26,23,88.2,6,M,1012.2
2459579.238,2021-12-30,5:43,26,24,92,7,M,1012.2
2459579.245,2021-12-30,5:53,26,24,92,9,M,1012
2459579.269,2021-12-30,6:28,26,24,92,6,M,1011.2
2459579.277,2021-12-30,6:39,26,24,92,7,M,1011.2
2459579.287,2021-12-30,6:53,27,25,92,7,M,1011.2
2459579.306,2021-12-30,7:20,27,25,92,8,M,1010.5
2459579.308,2021-12-30,7:23,27,25,92,8,M,1010.5
2459579.325,2021-12-30,7:48,27,25,92,12,M,1009.8
2459579.328,2021-12-30,7:53,28,25,88.3,11,M,1009.8
2459579.35,2021-12-30,8:24,29,26,88.4,17,24,1008.7
2459579.37,2021-12-30,8:53,29,26,88.4,19,M,1008.2
2459579.377,2021-12-30,9:03,29,26,88.4,15,22,1007.7
2459579.384,2021-12-30,9:13,29,26,88.4,14,M,1007.7
2459579.412,2021-12-30,9:53,30,25,81.4,14,M,1006.8
2459579.453,2021-12-30,10:53,31,25,78.1,12,M,1006.3
2459579.458,2021-12-30,11:00,31,26,81.5,12,M,1006
2459579.485,2021-12-30,11:39,31,28,88.5,13,20,1004.6
2459579.494,2021-12-30,11:51,30,28,92.1,11,M,1004
2459579.495,2021-12-30,11:53,30,28,92.1,13,M,1004.1
2459579.507,2021-12-30,12:10,30,28,92.1,16,M,1002.6
2459579.524,2021-12-30,12:34,31,29,92.2,16,M,1001.5
2459579.537,2021-12-30,12:53,31,29,92.2,14,M,1000.8
2459579.549,2021-12-30,13:10,31,29,92.2,17,25,999.9
2459579.558,2021-12-30,13:24,31,30,96,11,M,999.9
2459579.565,2021-12-30,13:33,32,30,92.2,9,M,1000.2
2459579.572,2021-12-30,13:43,32,31,96,6,M,1000.5
2459579.578,2021-12-30,13:53,32,31,96,7,M,1000.1
2459579.614,2021-12-30,14:44,33,31,92.2,13,23,999.1
2459579.62,2021-12-30,14:53,33,31,92.2,14,21,999.7
2459579.631,2021-12-30,15:09,33,31,92.2,9,17,1000.1
2459579.662,2021-12-30,15:53,34,32,92.3,7,M,1001.3
2459579.694,2021-12-30,16:40,33,31,92.2,5,M,1001.8
2459579.703,2021-12-30,16:53,33,31,92.2,9,M,1002.3
2459579.728,2021-12-30,17:29,34,27,75.2,6,M,1002.8
2459579.745,2021-12-30,17:53,33,28,81.6,4,M,1003.4
2459579.776,2021-12-30,18:38,33,28,81.6,13,M,1003.5
2459579.787,2021-12-30,18:53,32,28,85,11,M,1003.8
2459579.825,2021-12-30,19:48,34,28,78.4,12,M,1003.8
2459579.828,2021-12-30,19:53,33,28,81.6,11,M,1004.1
2459579.87,2021-12-30,20:53,32,27,81.5,7,M,1004.8
2459579.876,2021-12-30,21:02,32,27,81.5,7,M,1004.6
2459579.912,2021-12-30,21:53,32,27,81.5,9,M,1005.1
2459579.953,2021-12-30,22:53,32,25,75,6,M,1005.6
2459579.995,2021-12-30,23:53,32,26,78.2,5,M,1006.3
2459580.013,2021-12-31,0:18,31,26,81.5,5,M,1006.3
2459580.037,2021-12-31,0:53,30,27,88.4,6,M,1006.8
2459580.054,2021-12-31,1:18,30,27,88.4,6,M,1006.7
2459580.064,2021-12-31,1:32,30,27,88.4,5,M,1007
2459580.078,2021-12-31,1:53,30,27,88.4,5,M,1007.3
2459580.12,2021-12-31,2:53,30,26,84.8,6,M,1007.4
2459580.162,2021-12-31,3:53,30,26,84.8,6,M,1007.8
2459580.2,2021-12-31,4:48,30,25,81.4,3,M,1008
2459580.203,2021-12-31,4:53,30,25,81.4,3,M,1008.3
2459580.245,2021-12-31,5:53,30,24,78,4,M,1009
2459580.287,2021-12-31,6:53,30,23,74.8,5,M,1009.5
2459580.328,2021-12-31,7:53,30,22,71.7,3,M,1009.8
2459580.35,2021-12-31,8:24,30,22,71.7,3,M,1009.7
2459580.367,2021-12-31,8:48,28,23,81.2,3,M,1010.1
2459580.37,2021-12-31,8:53,29,24,81.3,3,M,1010.4
2459580.412,2021-12-31,9:53,30,24,78,3,M,1011.1
2459580.453,2021-12-31,10:53,29,25,84.8,3,M,1011.4
2459580.487,2021-12-31,11:41,27,24,88.3,4,M,1011.2
2459580.495,2021-12-31,11:53,26,23,88.2,3,M,1011.4
2459580.513,2021-12-31,12:19,28,24,84.7,3,M,1011.5
2459580.537,2021-12-31,12:53,28,24,84.7,0,M,1011.8
2459580.578,2021-12-31,13:53,29,23,78,5,M,1012.5
2459580.62,2021-12-31,14:53,28,22,77.9,6,M,1013.3
2459580.662,2021-12-31,15:53,28,22,77.9,9,M,1014.7
2459580.703,2021-12-31,16:53,28,22,77.9,7,M,1015.8
2459580.745,2021-12-31,17:53,28,21,74.6,8,M,1016.8
2459580.787,2021-12-31,18:53,30,22,71.7,8,M,1017
2459580.828,2021-12-31,19:53,31,20,63.3,10,M,1017.7
2459580.87,2021-12-31,20:53,31,17,55.6,12,M,1017.9
2459580.912,2021-12-31,21:53,30,17,57.9,10,M,1018.8
2459580.953,2021-12-31,22:53,30,14,50.8,7,M,1019.5
2459580.995,2021-12-31,23:53,28,13,52.8,5,M,1020
2459581.037,2022-01-01,0:53,25,14,62.5,7,M,1020.7
2459581.078,2022-01-01,1:53,23,13,65,6,M,1021.4
2459581.12,2022-01-01,2:53,25,12,57.2,6,M,1022.1
2459581.162,2022-01-01,3:53,25,14,62.5,5,M,1022.4
2459581.203,2022-01-01,4:53,22,14,70.8,0,M,1022.9
2459581.245,2022-01-01,5:53,24,17,74.2,6,M,1023
2459581.287,2022-01-01,6:53,24,19,80.9,5,M,1023.5
2459581.328,2022-01-01,7:53,22,18,84.3,6,M,1024
2459581.37,2022-01-01,8:53,22,17,80.7,7,M,1024
2459581.412,2022-01-01,9:53,23,17,77.4,8,M,1024.5
2459581.453,2022-01-01,10:53,23,16,74.1,6,M,1025.2
2459581.495,2022-01-01,11:53,23,16,74.1,5,M,1025.1
2459581.537,2022-01-01,12:53,23,17,77.4,6,M,1025.2
2459581.578,2022-01-01,13:53,24,17,74.2,7,M,1025.1
2459581.62,2022-01-01,14:53,25,18,74.3,8,M,1025.5
2459581.662,2022-01-01,15:53,26,17,68.3,8,M,1025.6
2459581.703,2022-01-01,16:53,26,18,71.3,4,M,1025.9
2459581.745,2022-01-01,17:53,26,19,74.4,6,M,1026.2
2459581.787,2022-01-01,18:53,27,20,74.5,8,M,1025.8
2459581.828,2022-01-01,19:53,29,20,68.6,6,M,1025.1
2459581.87,2022-01-01,20:53,31,21,66,7,M,1024
2459581.912,2022-01-01,21:53,32,22,66.2,8,M,1023.7
2459581.953,2022-01-01,22:53,32,23,69,8,M,1023.4
2459581.995,2022-01-01,23:53,33,23,66.3,7,M,1022.9
2459582.037,2022-01-02,0:53,31,22,68.9,8,M,1022.2
2459582.078,2022-01-02,1:53,32,24,72,7,M,1021.4
2459582.12,2022-01-02,2:53,32,24,72,7,M,1020.6
2459582.162,2022-01-02,3:53,32,25,75,7,M,1020.4
2459582.203,2022-01-02,4:53,33,25,72.1,7,M,1019.6
2459582.245,2022-01-02,5:53,33,25,72.1,6,M,1019.5
2459582.287,2022-01-02,6:53,32,25,75,7,M,1018.8
2459582.328,2022-01-02,7:53,31,24,74.9,8,M,1018.1
2459582.37,2022-01-02,8:53,31,24,74.9,5,M,1017.5
2459582.412,2022-01-02,9:53,31,23,71.9,4,M,1016.6
2459582.453,2022-01-02,10:53,31,22,68.9,5,M,1016.3
2459582.495,2022-01-02,11:53,32,22,66.2,5,M,1016
2459582.537,2022-01-02,12:53,31,23,71.9,6,M,1015.3
2459582.578,2022-01-02,13:53,31,24,74.9,7,M,1014.7
2459582.62,2022-01-02,14:53,32,24,72,10,M,1014.1
2459582.662,2022-01-02,15:53,32,25,75,12,M,1013.1
2459582.703,2022-01-02,16:53,34,26,72.2,14,M,1012.1
2459582.745,2022-01-02,17:53,36,28,72.4,12,M,1011.2
2459582.787,2022-01-02,18:53,40,30,67.1,12,M,1010.1
2459582.828,2022-01-02,19:53,40,33,75.8,6,M,1009.3
2459582.87,2022-01-02,20:53,42,33,70.2,9,M,1008.2
2459582.912,2022-01-02,21:53,40,33,75.8,8,M,1007.2
2459582.953,2022-01-02,22:53,41,33,72.9,8,M,1006.1
2459582.995,2022-01-02,23:53,41,33,72.9,11,M,1004.6
2459583.037,2022-01-03,0:53,41,32,70,8,M,1003.5
2459583.078,2022-01-03,1:53,42,35,76,4,M,1001.9
2459583.12,2022-01-03,2:53,42,35,76,0,M,1001.3
2459583.138,2022-01-03,3:19,38,36,92.4,7,M,1002
2459583.153,2022-01-03,3:40,38,36,92.4,7,M,1001.3
2459583.162,2022-01-03,3:53,39,37,92.4,7,M,1001.1
2459583.203,2022-01-03,4:53,37,35,92.4,0,M,1001.1
2459583.228,2022-01-03,5:28,38,36,92.4,3,M,1001
2459583.245,2022-01-03,5:53,39,37,92.4,3,M,1000.6
2459583.265,2022-01-03,6:21,40,37,88.9,12,19,999.5
2459583.267,2022-01-03,6:25,40,37,88.9,10,19,999.5
2459583.287,2022-01-03,6:53,39,36,88.9,11,M,999.4
2459583.323,2022-01-03,7:45,37,35,92.4,6,M,998.3
2459583.328,2022-01-03,7:53,36,34,92.3,11,M,998.3
2459583.364,2022-01-03,8:44,36,34,92.3,9,18,997.3
2459583.37,2022-01-03,8:53,36,34,92.3,11,M,997.8
2459583.412,2022-01-03,9:53,36,34,92.3,5,M,997.9
2459583.453,2022-01-03,10:53,36,34,92.3,3,M,997.8
2459583.486,2022-01-03,11:40,38,36,92.4,11,M,997.6
2459583.495,2022-01-03,11:53,38,35,88.8,13,M,997.7
2459583.512,2022-01-03,12:17,37,35,92.4,12,M,997.6
2459583.537,2022-01-03,12:53,36,35,96.1,10,M,997.6
2459583.545,2022-01-03,13:05,36,35,96.1,14,M,997.3
2459583.578,2022-01-03,13:53,36,34,92.3,8,27,997.1
2459583.591,2022-01-03,14:11,36,34,92.3,9,M,996.3
2459583.606,2022-01-03,14:33,35,34,96.1,5,M,996.7
2459583.62,2022-01-03,14:53,36,34,92.3,6,M,996.5
2459583.662,2022-01-03,15:53,39,35,85.4,13,M,997.7
2459583.681,2022-01-03,16:20,38,35,88.8,10,22,997.9
2459583.703,2022-01-03,16:53,38,35,88.8,10,M,997.6
2459583.73,2022-01-03,17:31,39,35,85.4,10,18,997.9
2459583.745,2022-01-03,17:53,39,35,85.4,12,M,998.4
2459583.787,2022-01-03,18:53,39,36,88.9,13,24,999.5
2459583.828,2022-01-03,19:53,37,33,85.3,19,30,999.9
2459583.833,2022-01-03,20:00,37,34,88.8,15,25,999.6
2459583.84,2022-01-03,20:10,38,34,85.3,19,29,999.6
2459583.847,2022-01-03,20:20,38,35,88.8,14,23,999.6
2459583.87,2022-01-03,20:53,40,35,82.1,16,25,999.3
2459583.912,2022-01-03,21:53,41,34,75.9,15,27,1000.5
2459583.925,2022-01-03,22:12,41,32,70,16,24,1000.5
2459583.94,2022-01-03,22:33,40,32,72.8,14,20,1000.9
2459583.952,2022-01-03,22:51,37,30,75.5,7,18,1001.7
2459583.953,2022-01-03,22:53,37,31,78.7,10,18,1001.8
2459583.967,2022-01-03,23:12,35,31,85.2,12,22,1002.1
2459583.972,2022-01-03,23:20,34,31,88.6,10,M,1002.5
2459583.981,2022-01-03,23:32,34,32,92.3,4,M,1002.5
2459583.984,2022-01-03,23:37,34,32,92.3,3,M,1002.5
2459583.995,2022-01-03,23:53,35,31,85.2,7,M,1002.5
2459584.037,2022-01-04,0:53,35,30,81.8,9,M,1003.1
2459584.078,2022-01-04,1:53,34,31,88.6,8,M,1003.7
2459584.12,2022-01-04,2:53,33,31,92.2,10,M,1004.7
2459584.162,2022-01-04,3:53,34,32,92.3,7,M,1005.4
2459584.185,2022-01-04,4:27,34,31,88.6,4,M,1005.9
2459584.192,2022-01-04,4:37,34,32,92.3,4,M,1006.2
2459584.203,2022-01-04,4:53,34,32,92.3,6,M,1006.5
2459584.214,2022-01-04,5:08,34,32,92.3,7,M,1006.2
2459584.224,2022-01-04,5:22,34,32,92.3,7,M,1006.5
2459584.245,2022-01-04,5:53,34,31,88.6,7,M,1007.1
2459584.25,2022-01-04,6:00,34,32,92.3,7,M,1007.2
2459584.263,2022-01-04,6:19,34,32,92.3,9,M,1007.5
2459584.274,2022-01-04,6:35,35,32,88.7,7,M,1007.9
2459584.283,2022-01-04,6:48,36,34,92.3,10,15,1008.2
2459584.287,2022-01-04,6:53,35,33,92.3,10,M,1008.3
2459584.301,2022-01-04,7:14,35,32,88.7,7,M,1008.5
2459584.328,2022-01-04,7:53,35,32,88.7,12,M,1009.5
2459584.338,2022-01-04,8:07,35,32,88.7,9,M,1009.2
2459584.37,2022-01-04,8:53,36,32,85.2,8,M,1010.2
2459584.409,2022-01-04,9:49,36,32,85.2,7,M,1010.9
2459584.412,2022-01-04,9:53,36,32,85.2,7,M,1010.9
2459584.417,2022-01-04,10:00,36,32,85.2,7,M,1010.9
2459584.423,2022-01-04,10:09,35,32,88.7,7,M,1010.9
2459584.453,2022-01-04,10:53,37,31,78.7,10,M,1011.8
2459584.495,2022-01-04,11:53,38,32,78.7,12,M,1012.1
2459584.521,2022-01-04,12:30,38,33,82,11,M,1012.5
2459584.537,2022-01-04,12:53,37,33,85.3,13,22,1012.9
2459584.567,2022-01-04,13:36,36,33,88.7,15,M,1012.9
2459584.578,2022-01-04,13:53,37,33,85.3,13,19,1014.1
2459584.62,2022-01-04,14:53,36,33,88.7,16,27,1014.6
2459584.64,2022-01-04,15:21,36,34,92.3,12,21,1014.9
2459584.662,2022-01-04,15:53,36,33,88.7,13,M,1015.7
2459584.7,2022-01-04,16:48,36,32,85.2,9,M,1016.3
2459584.703,2022-01-04,16:53,36,33,88.7,10,M,1016.5
2459584.745,2022-01-04,17:53,39,34,82.1,9,M,1017.2
2459584.765,2022-01-04,18:21,38,34,85.3,6,M,1017.2
2459584.782,2022-01-04,18:46,40,35,82.1,7,M,1017.2
2459584.787,2022-01-04,18:53,40,35,82.1,8,M,1017.2
2459584.828,2022-01-04,19:53,40,33,75.8,10,M,1017.1
2459584.865,2022-01-04,20:46,40,34,78.9,8,M,1016.5
2459584.87,2022-01-04,20:53,40,34,78.9,8,M,1016.9
2459584.912,2022-01-04,21:53,40,35,82.1,5,M,1016.4
2459584.938,2022-01-04,22:30,40,35,82.1,6,M,1015.8
2459584.953,2022-01-04,22:53,40,35,82.1,5,M,1016
2459584.981,2022-01-04,23:33,40,35,82.1,10,M,1015.5
2459584.995,2022-01-04,23:53,39,36,88.9,7,M,1015.7
2459585.037,2022-01-05,0:53,40,36,85.5,6,M,1015.7
2459585.047,2022-01-05,1:07,40,36,85.5,4,M,1015.5
2459585.075,2022-01-05,1:48,39,36,88.9,8,M,1015.2
2459585.078,2022-01-05,1:53,39,36,88.9,9,M,1015.2
2459585.085,2022-01-05,2:02,39,36,88.9,7,M,1014.8
2459585.112,2022-01-05,2:41,39,37,92.4,8,M,1014.5
2459585.12,2022-01-05,2:53,39,36,88.9,9,M,1014.5
2459585.147,2022-01-05,3:31,38,37,96.1,6,M,1014.2
2459585.162,2022-01-05,3:53,39,37,92.4,7,M,1014.3
2459585.19,2022-01-05,4:34,39,37,92.4,6,M,1014.1
2459585.203,2022-01-05,4:53,39,38,96.2,6,M,1014.6
2459585.216,2022-01-05,5:11,39,38,96.2,7,M,1014.8
2459585.245,2022-01-05,5:53,40,38,92.5,6,M,1015.2
2459585.251,2022-01-05,6:01,40,38,92.5,8,M,1014.8
2459585.258,2022-01-05,6:11,40,37,88.9,8,M,1015.1
2459585.276,2022-01-05,6:38,38,37,96.1,3,M,1015.5
2459585.282,2022-01-05,6:46,38,37,96.1,3,M,1015.5
2459585.287,2022-01-05,6:53,38,37,96.1,3,M,1015.9
2459585.328,2022-01-05,7:53,37,36,96.1,3,M,1016.9
2459585.37,2022-01-05,8:53,38,36,92.4,0,M,1017.7
2459585.382,2022-01-05,9:10,38,36,92.4,3,M,1017.9
2459585.388,2022-01-05,9:19,38,36,92.4,3,M,1018.2
2459585.412,2022-01-05,9:53,38,36,92.4,3,M,1019.1
2459585.422,2022-01-05,10:08,38,36,92.4,5,M,1019.3
2459585.428,2022-01-05,10:17,38,36,92.4,4,M,1019.3
2459585.453,2022-01-05,10:53,38,34,85.3,6,M,1019.7
2459585.493,2022-01-05,11:50,37,34,88.8,3,M,1020.3
2459585.495,2022-01-05,11:53,37,34,88.8,3,M,1020.7
2459585.537,2022-01-05,12:53,37,33,85.3,0,M,1021
2459585.553,2022-01-05,13:16,37,33,85.3,0,M,1021
2459585.563,2022-01-05,13:31,37,33,85.3,0,M,1021.3
2459585.578,2022-01-05,13:53,37,34,88.8,0,M,1021.7
2459585.598,2022-01-05,14:21,37,33,85.3,0,M,1021.7
2459585.62,2022-01-05,14:53,36,34,92.3,3,M,1022.2
2459585.659,2022-01-05,15:49,36,34,92.3,3,M,1022.4
2459585.662,2022-01-05,15:53,36,34,92.3,3,M,1022.6
2459585.701,2022-01-05,16:50,36,34,92.3,4,M,1023.4
2459585.703,2022-01-05,16:53,36,33,88.7,3,M,1023.5
2459585.728,2022-01-05,17:28,36,34,92.3,7,M,1023.4
2459585.745,2022-01-05,17:53,36,34,92.3,6,M,1023.8
2459585.787,2022-01-05,18:53,37,34,88.8,5,M,1024.3
2459585.797,2022-01-05,19:07,37,34,88.8,4,M,1024
2459585.828,2022-01-05,19:53,37,34,88.8,6,M,1023.9
2459585.851,2022-01-05,20:26,37,34,88.8,4,M,1023
2459585.87,2022-01-05,20:53,37,34,88.8,5,M,1023.1
2459585.908,2022-01-05,21:48,37,36,96.1,5,M,1021.7
2459585.912,2022-01-05,21:53,38,35,88.8,5,M,1022.2
2459585.924,2022-01-05,22:11,37,35,92.4,5,M,1021.7
2459585.946,2022-01-05,22:42,37,34,88.8,5,M,1021.3
2459585.953,2022-01-05,22:53,37,34,88.8,5,M,1021.7
2459585.97,2022-01-05,23:17,37,33,85.3,6,M,1021.3
2459585.985,2022-01-05,23:38,37,34,88.8,5,M,1021
2459585.995,2022-01-05,23:53,36,33,88.7,5,M,1021.3
2459586.022,2022-01-06,0:32,36,33,88.7,9,M,1020.4
2459586.037,2022-01-06,0:53,36,33,88.7,9,M,1020.3
2459586.051,2022-01-06,1:13,36,33,88.7,7,M,1020
2459586.078,2022-01-06,1:53,35,33,92.3,7,M,1019.8
2459586.088,2022-01-06,2:06,35,32,88.7,7,M,1019.4
2459586.105,2022-01-06,2:31,34,32,92.3,6,M,1019.1
